#
# Output of MDDF
# Trajectory files and weights:
#  /home/leandro/Drive/Alunos/Ivan/PCCP_revision/6Mnative.dcd - w = 1.0
#
# Density of solvent in simulation box (sites/A^3):      0.02203
# Density of solvent in bulk (estimated) (sites/A^3):      0.04667
# Molar volume of solvent in simulation (cc/mol):     27.34161
# Molar volume of solvent in bulk (estimated) (cc/mol):     12.90442
#
# Number of atoms solute: 46187
# Number of atoms of the solvent: 37
#
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# Average and standard deviation of bulk-gmd:      0.48457 +/-      0.10334
#
# COLUMNS CORRESPOND TO: 
#       1  Minimum distance to solute (dmin)
#       2  GMD distribution (md count normalized by md count of random-solute distribution)
#       3  Kirwood-Buff integral (cc/mol) computed [(1/bulkdensity)*(col(6)-col(7))].
#       4  Minimum distance site count for each dmin.
#       5  Minimum distance site count for each dmin for random solute distribution.
#       6  Cumulative number of molecules within dmin in the simulation.
#       7  Cumulative number of molecules within dmin for random solute distribution.
#       8  Volume of the shell of distance dmin and width binstep.
#
#   1-DISTANCE         2-GMD      3-KB INT    4-MD COUNT  5-COUNT RAND      6-SUM MD    7-SUM RAND   8-SHELL VOL
   4.3100232     0.9503511  -2.38624e+04     5.6850000    63.9820000     5.6850000    63.9820000   503.7301245
   4.3300231     0.9961939  -2.38630e+04     6.0200000    69.0430000     6.0200000    69.0430000   579.6202237
   4.3500230     0.9989892  -2.38632e+04     5.9300000    58.9360000     5.9300000    58.9360000   552.7444055
   4.3700229     0.9949424  -2.38640e+04     6.0000000    59.0305000     6.0000000    59.0305000   519.1398718
   4.3900228     0.9549580  -2.38709e+04     5.7350000    69.0055000     5.7350000    69.0055000   551.0375865
   4.4100227     1.0027947  -2.38705e+04     6.1000000    60.0830000     6.1000000    60.0830000   569.9829802
   4.4300226     0.9549383  -2.38775e+04     5.6900000    46.9585000     5.6900000    46.9585000   523.2180779
   4.4500225     1.0232520  -2.38738e+04     6.2050000    73.0640000     6.2050000    73.0640000   556.5800374
   4.4700224     0.9881919  -2.38756e+04     5.9000000    66.9705000     5.9000000    66.9705000   540.1012581
   4.4900223     1.0130853  -2.38736e+04     6.1550000    62.0755000     6.1550000    62.0755000   567.8403401
   4.5100222     0.9665583  -2.38788e+04     5.7950000    65.9955000     5.7950000    65.9955000   604.9802239
   4.5300221     0.9853618  -2.38810e+04     5.8900000    66.9775000     5.8900000    66.9775000   526.1572417
   4.5500220     1.0156577  -2.38786e+04     6.0650000    65.9715000     6.0650000    65.9715000   575.9463191
   4.5700219     0.9962856  -2.38792e+04     6.0350000    52.0575000     6.0350000    52.0575000   517.1582613
   4.5900218     0.9904417  -2.38807e+04     6.0100000    52.0680000     6.0100000    52.0680000   595.5223763
   4.6100217     0.9566212  -2.38875e+04     5.8550000    45.1205000     5.8550000    45.1205000   504.0953052
   4.6300216     1.0023925  -2.38872e+04     6.0750000    60.0605000     6.0750000    60.0605000   553.3653949
   4.6500215     1.0710736  -2.38761e+04     6.4650000    56.0360000     6.4650000    56.0360000   562.5403738
   4.6700214     1.0050753  -2.38753e+04     6.0400000    74.0095000     6.0400000    74.0095000   562.4408028
   4.6900213     0.9962065  -2.39535e+04     6.0400000    59.0630000     6.0400000    59.0630000   561.3137721
   4.7100212     0.7564895  -2.40561e+04     6.1200000    61.0900000     6.1200000    61.0900000   570.0366984
   4.7300211     0.5258911  -2.41929e+04     5.8650000    58.1525000     5.8650000    58.1525000   522.5512524
   4.7500211     0.6816929  -2.42676e+04     6.1850000    65.0730000     6.1850000    65.0730000   526.3115441
   4.7700210     0.4840967  -2.44439e+04     6.4000000    66.2205000     6.4000000    66.2205000   495.9752182
   4.7900209     0.4293223  -2.46531e+04     6.0850000    66.1735000     6.0850000    66.1735000   587.9547648
   4.8100208     0.5269891  -2.48013e+04     6.3850000    63.1160000     6.3850000    63.1160000   566.6601899
   4.8300207     0.5194324  -2.49524e+04     6.3150000    74.1575000     6.3150000    74.1575000   504.2343230
   4.8500206     0.5503173  -2.50807e+04     6.0700000    61.0300000     6.0700000    61.0300000   571.1781632
   4.8700205     0.5988811  -2.51873e+04     6.1550000    70.2775000     6.1550000    70.2775000   492.9443065
   4.8900204     0.6010956  -2.52908e+04     6.0350000    63.0400000     6.0350000    63.0400000   521.1141414
   4.9100204     0.3516690  -2.55769e+04     6.0000000    71.0615000     6.0000000    71.0615000   592.4312589
   4.9300203     0.5487970  -2.57064e+04     6.0900000    54.0970000     6.0900000    54.0970000   577.0936193
   4.9500202     0.5017729  -2.58626e+04     6.0850000    56.1270000     6.0850000    56.1270000   551.5977210
   4.9700201     0.6314900  -2.59585e+04     6.3550000    59.0635000     6.3550000    59.0635000   486.4169222
   4.9900200     0.6964276  -2.60303e+04     6.3650000    56.1395000     6.3650000    56.1395000   591.8000457
   5.0100200     0.5714927  -2.61537e+04     6.3650000    68.1375000     6.3650000    68.1375000   595.2478264
   5.0300199     0.5339746  -2.63003e+04     6.4950000    58.1635000     6.4950000    58.1635000   584.6731539
   5.0500198     0.5202431  -2.64514e+04     6.3350000    63.1770000     6.3350000    63.1770000   551.9526871
   5.0700197     0.4643262  -2.66471e+04     6.5600000    65.1280000     6.5600000    65.1280000   573.4180953
   5.0900196     0.6488380  -2.67391e+04     6.5750000    70.1335000     6.5750000    70.1335000   532.2337478
   5.1100196     0.5593835  -2.68648e+04     6.1700000    62.0300000     6.1700000    62.0300000   545.6424267
   5.1300195     0.3809052  -2.71394e+04     6.5350000    68.1565000     6.5350000    68.1565000   575.8625969
   5.1500194     0.7567336  -2.71909e+04     6.1950000    56.1865000     6.1950000    56.1865000   573.2104900
   5.1700193     0.7229111  -2.72571e+04     6.6750000    45.2335000     6.6750000    45.2335000   544.8428493
   5.1900193     0.5135368  -2.74102e+04     6.2500000    52.1705000     6.2500000    52.1705000   539.0828318
   5.2100192     0.7738095  -2.74584e+04     6.3700000    70.2320000     6.3700000    70.2320000   491.0277337
   5.2300191     0.4757763  -2.76376e+04     6.2900000    73.2205000     6.2900000    73.2205000   586.1139574
   5.2500190     0.4014259  -2.78873e+04     6.4750000    71.1300000     6.4750000    71.1300000   572.3556948
   5.2700190     0.7238635  -2.79528e+04     6.6400000    72.1730000     6.6400000    72.1730000   592.8358956
   5.2900189     0.5302937  -2.81006e+04     6.4550000    58.1725000     6.4550000    58.1725000   508.2964487
   5.3100188     0.4427169  -2.83194e+04     6.7200000    48.1790000     6.7200000    48.1790000   613.3874380
   5.3300188     0.5383387  -2.84652e+04     6.5750000    54.2135000     6.5750000    54.2135000   527.7462800
   5.3500187     0.6843839  -2.85407e+04     6.3350000    53.2565000     6.3350000    53.2565000   566.9412255
   5.3700186     0.4419527  -2.87608e+04     6.7400000    64.2505000     6.7400000    64.2505000   613.9169679
   5.3900186     0.5695272  -2.88972e+04     6.9750000    49.2470000     6.9750000    49.2470000   530.2740064
   5.4100185     0.5135022  -2.90628e+04     6.7600000    75.1645000     6.7600000    75.1645000   522.6545984
   5.4300184     0.4025954  -2.93128e+04     6.5150000    69.1825000     6.5150000    69.1825000   536.8773447
   5.4500183     0.4294720  -2.95375e+04     6.5400000    58.2280000     6.5400000    58.2280000   546.4981112
   5.4700183     0.9514226  -2.95465e+04     6.8550000    47.2050000     6.8550000    47.2050000   501.5164906
   5.4900182     0.5516763  -2.96885e+04     6.7550000    72.2445000     6.7550000    72.2445000   566.9570837
   5.5100181     0.4374181  -2.99105e+04     6.6750000    64.2600000     6.6750000    64.2600000   549.5919077
   5.5300181     0.5991111  -3.00271e+04     6.7400000    75.2500000     6.7400000    75.2500000   541.8130229
   5.5500180     0.6307294  -3.01360e+04     7.1900000    70.3995000     7.1900000    70.3995000   624.6710332
   5.5700180     0.3653757  -3.04353e+04     6.6650000    66.2415000     6.6650000    66.2415000   579.5096618
   5.5900179     0.5434741  -3.05914e+04     7.1850000    71.2205000     7.1850000    71.2205000   532.4476344
   5.6100178     0.3575893  -3.08971e+04     6.5800000    75.4010000     6.5800000    75.4010000   566.8508336
   5.6300178     0.6248605  -3.10058e+04     7.0000000    63.2025000     7.0000000    63.2025000   525.8760288
   5.6500177     0.5168278  -3.11725e+04     6.8950000    66.3410000     6.8950000    66.3410000   532.1868288
   5.6700176     0.3967470  -3.14410e+04     6.8300000    78.2150000     6.8300000    78.2150000   642.7055385
   5.6900176     0.5604275  -3.15804e+04     6.8700000    59.2585000     6.8700000    59.2585000   572.9510483
   5.7100175     0.7566177  -3.16391e+04     7.0600000    79.3310000     7.0600000    79.3310000   524.6883720
   5.7300175     0.6288500  -3.17474e+04     7.0950000    65.2825000     7.0950000    65.2825000   587.9748064
   5.7500174     0.4097983  -3.20122e+04     7.1100000    83.3500000     7.1100000    83.3500000   588.7732217
   5.7700173     0.7709981  -3.20676e+04     7.2150000    62.3580000     7.2150000    62.3580000   609.3216069
   5.7900173     0.5393386  -3.22149e+04     6.6700000    62.3670000     6.6700000    62.3670000   557.4236562
   5.8100172     0.4999131  -3.24011e+04     7.1950000    84.3925000     7.1950000    84.3925000   611.4807042
   5.8300172     0.6082917  -3.25166e+04     6.9400000    66.4090000     6.9400000    66.4090000   547.1516753
   5.8500171     0.7674245  -3.25730e+04     7.1900000    64.3690000     7.1900000    64.3690000   632.8044938
   5.8700170     0.6923747  -3.26552e+04     7.1550000    56.3340000     7.1550000    56.3340000   540.6719870
   5.8900170     0.5185213  -3.28213e+04     6.9150000    73.3360000     6.9150000    73.3360000   667.0777345
   5.9100169     0.5597300  -3.29629e+04     6.9650000    70.4435000     6.9650000    70.4435000   610.8549357
   5.9300169     0.4353158  -3.32011e+04     7.1000000    67.3100000     7.1000000    67.3100000   597.8897497
   5.9500168     0.6718184  -3.32890e+04     6.9550000    68.3525000     6.9550000    68.3525000   577.5592545
   5.9700168     0.6694581  -3.33778e+04     6.9550000    50.3890000     6.9550000    50.3890000   545.3881145
   5.9900167     0.4954431  -3.35517e+04     6.6050000    66.3315000     6.6050000    66.3315000   528.9873151
   6.0100166     0.6863263  -3.36362e+04     7.1450000    69.4105000     7.1450000    69.4105000   644.4102813
   6.0300166     0.5491399  -3.37805e+04     6.8000000    61.3830000     6.8000000    61.3830000   557.6365861
   6.0500165     0.7419372  -3.38435e+04     7.0050000    53.4415000     7.0050000    53.4415000   586.9916392
   6.0700165     0.6991932  -3.39245e+04     7.2800000    64.4120000     7.2800000    64.4120000   571.2538888
   6.0900164     0.5331040  -3.40860e+04     7.1300000    61.3745000     7.1300000    61.3745000   527.6148951
   6.1100164     0.5510419  -3.42404e+04     7.3250000    60.2930000     7.3250000    60.2930000   552.0596605
   6.1300163     0.4580988  -3.44582e+04     7.1200000    59.5425000     7.1200000    59.5425000   547.5825242
   6.1500163     0.6515029  -3.45531e+04     6.8600000    79.5295000     6.8600000    79.5295000   653.2968628
   6.1700162     0.6139539  -3.46663e+04     6.9650000    64.3445000     6.9650000    64.3445000   609.0209305
   6.1900162     0.6332165  -3.47745e+04     7.2250000    63.4100000     7.2250000    63.4100000   624.8638920
   6.2100161     0.5250641  -3.49398e+04     7.0650000    72.4555000     7.0650000    72.4555000   583.9042313
   6.2300161     0.4943308  -3.51289e+04     7.1500000    59.4640000     7.1500000    59.4640000   595.0326024
   6.2500160     0.4956236  -3.53055e+04     6.7100000    59.5385000     6.7100000    59.5385000   597.5918829
   6.2700159     0.4808660  -3.54990e+04     6.9300000    66.4115000     6.9300000    66.4115000   547.5961373
   6.2900159     0.4585265  -3.57300e+04     7.5650000    72.4985000     7.5650000    72.4985000   579.8726268
   6.3100158     0.7297396  -3.57967e+04     6.9650000    73.5445000     6.9650000    73.5445000   587.2314793
   6.3300158     0.4605195  -3.60000e+04     6.7100000    63.5705000     6.7100000    63.5705000   511.1578601
   6.3500157     0.4570360  -3.62178e+04     7.0900000    74.5130000     7.0900000    74.5130000   607.5740062
   6.3700157     0.6119719  -3.63341e+04     7.0900000    60.5855000     7.0900000    60.5855000   557.8546780
   6.3900156     0.5039468  -3.65096e+04     6.8950000    74.6820000     6.8950000    74.6820000   640.1426003
   6.4100156     0.6034370  -3.66268e+04     6.9000000    80.4345000     6.9000000    80.4345000   604.8725663
   6.4300156     0.4204803  -3.68749e+04     6.9600000    83.5525000     6.9600000    83.5525000   629.9999922
   6.4500155     0.4706411  -3.70728e+04     6.8050000    68.4590000     6.8050000    68.4590000   619.9518280
   6.4700155     0.4227869  -3.73193e+04     6.9800000    74.5095000     6.9800000    74.5095000   621.1333544
   6.4900154     0.5694191  -3.74594e+04     7.1650000    62.5830000     7.1650000    62.5830000   594.9914431
   6.5100154     0.4107143  -3.77111e+04     6.7850000    69.5200000     6.7850000    69.5200000   592.1393847
   6.5300153     0.4276425  -3.79558e+04     7.0700000    66.5325000     7.0700000    66.5325000   571.2214208
   6.5500153     0.4194936  -3.82037e+04     6.9250000    57.5080000     6.9250000    57.5080000   534.7034274
   6.5700152     0.5939032  -3.83268e+04     6.9650000    67.7275000     6.9650000    67.7275000   584.5255356
   6.5900152     0.7611768  -3.83858e+04     7.2700000    78.5510000     7.2700000    78.5510000   585.1565143
   6.6100151     0.6107754  -3.85032e+04     7.1250000    70.6655000     7.1250000    70.6655000   576.4340202
   6.6300151     0.4803976  -3.86979e+04     6.9600000    80.4880000     6.9600000    80.4880000   612.2098897
   6.6500150     0.7165514  -3.87684e+04     6.8900000    78.6155000     6.8900000    78.6155000   623.6729389
   6.6700150     0.6157688  -3.88838e+04     7.1500000    70.6115000     7.1500000    70.6115000   624.0192646
   6.6900149     0.3480683  -3.92318e+04     7.1850000    71.6425000     7.1850000    71.6425000   655.6126114
   6.7100149     0.5916879  -3.93541e+04     6.8550000    72.5855000     6.8550000    72.5855000   613.4822981
   6.7300149     0.6731088  -3.94433e+04     7.1050000    60.5555000     7.1050000    60.5555000   618.8618878
   6.7500148     0.5700060  -3.95829e+04     7.1550000    73.5525000     7.1550000    73.5525000   575.7941667
   6.7700148     0.5070103  -3.97570e+04     6.9250000    60.6585000     6.9250000    60.6585000   602.9595573
   6.7900147     0.4313655  -4.00021e+04     7.1900000    65.6680000     7.1900000    65.6680000   560.9127065
   6.8100147     0.4164428  -4.02549e+04     6.9750000    68.7490000     6.9750000    68.7490000   590.2010085
   6.8300146     0.4537600  -4.04756e+04     7.0900000    73.6250000     7.0900000    73.6250000   640.2910801
   6.8500146     0.5383797  -4.06384e+04     7.3400000    61.6335000     7.3400000    61.6335000   620.8090950
   6.8700146     0.4464687  -4.08615e+04     6.9600000    78.5890000     6.9600000    78.5890000   587.5664284
   6.8900145     0.5622236  -4.10049e+04     7.1200000    71.6640000     7.1200000    71.6640000   690.5147574
   6.9100145     0.5618155  -4.11482e+04     7.1050000    88.6465000     7.1050000    88.6465000   630.2193782
   6.9300144     0.4692072  -4.13499e+04     6.8950000    76.6950000     6.8950000    76.6950000   637.3386089
   6.9500144     0.6523364  -4.14461e+04     6.9800000    64.7000000     6.9800000    64.7000000   626.7403218
   6.9700143     0.5272946  -4.16137e+04     7.2300000    58.7115000     7.2300000    58.7115000   646.2886611
   6.9900143     0.5540710  -4.17604e+04     7.0500000    69.7240000     7.0500000    69.7240000   630.6240016
   7.0100143     0.5927890  -4.18835e+04     6.9300000    57.6905000     6.9300000    57.6905000   593.5910748
   7.0300142     0.3152518  -4.22666e+04     6.8200000    61.6335000     6.8200000    61.6335000   608.4618689
   7.0500142     0.4331613  -4.25123e+04     7.2600000    67.7605000     7.2600000    67.7605000   598.7267581
   7.0700141     0.5576500  -4.26580e+04     7.1000000    61.7320000     7.1000000    61.7320000   684.9483275
   7.0900141     0.4059901  -4.29313e+04     7.2250000    86.7960000     7.2250000    86.7960000   582.6233112
   7.1100141     0.5638844  -4.30731e+04     7.0900000    56.5735000     7.0900000    56.5735000   628.4632916
   7.1300140     0.6326024  -4.31840e+04     7.3850000    49.6740000     7.3850000    49.6740000   600.1555015
   7.1500140     0.4461022  -4.34231e+04     7.4450000    68.6890000     7.4450000    68.6890000   559.5496937
   7.1700139     0.4601130  -4.36431e+04     7.2500000    66.7570000     7.2500000    66.7570000   616.3856861
   7.1900139     0.4383830  -4.38728e+04     6.9350000    71.8195000     6.9350000    71.8195000   605.8329720
   7.2100139     0.4558477  -4.40939e+04     7.1600000    82.7070000     7.1600000    82.7070000   682.4284401
   7.2300138     0.4312277  -4.43268e+04     6.8300000    69.8385000     6.8300000    69.8385000   613.1739447
   7.2500138     0.7110385  -4.44000e+04     6.9600000    67.7885000     6.9600000    67.7885000   646.7180895
   7.2700138     0.5775326  -4.45396e+04     7.3800000    56.7785000     7.3800000    56.7785000   632.3155782
   7.2900137     0.3791267  -4.48411e+04     7.1200000    70.7800000     7.1200000    70.7800000   599.7671698
   7.3100137     0.4275825  -4.50892e+04     7.1650000    71.7570000     7.1650000    71.7570000   628.4308768
   7.3300136     0.3244777  -4.54709e+04     7.0900000    73.8505000     7.0900000    73.8505000   645.7277142
   7.3500136     0.6846607  -4.55595e+04     7.4450000    61.8740000     7.4450000    61.8740000   661.6905079
   7.3700136     0.6108181  -4.56797e+04     7.2950000    68.9430000     7.2950000    68.9430000   571.8479060
   7.3900135     0.5603650  -4.58255e+04     7.1850000    63.8220000     7.1850000    63.8220000   584.0833256
   7.4100135     0.5058688  -4.60030e+04     7.0250000    59.8870000     7.0250000    59.8870000   546.8386631
   7.4300135     0.5951367  -4.61382e+04     7.6850000    65.9130000     7.6850000    65.9130000   631.1707712
   7.4500134     0.5473257  -4.62883e+04     7.0200000    78.8260000     7.0200000    78.8260000   664.4251754
   7.4700134     0.8220803  -4.63290e+04     7.2750000    66.8495000     7.2750000    66.8495000   609.7225400
   7.4900134     0.4082263  -4.66014e+04     7.2650000    68.7965000     7.2650000    68.7965000   670.0902512
   7.5100133     0.4257346  -4.68508e+04     7.1500000    68.7945000     7.1500000    68.7945000   610.7384765
   7.5300133     0.9121600  -4.68686e+04     7.1600000    50.8495000     7.1600000    50.8495000   598.8032280
   7.5500132     0.6109636  -4.69880e+04     7.2500000    55.8665000     7.2500000    55.8665000   637.7668133
   7.5700132     0.5613749  -4.71342e+04     7.2350000    71.8880000     7.2350000    71.8880000   663.4818874
   7.5900132     0.5858406  -4.72723e+04     7.5550000    72.8960000     7.5550000    72.8960000   624.0224868
   7.6100131     0.5021191  -4.74515e+04     6.9900000    75.9210000     6.9900000    75.9210000   619.6142429
   7.6300131     0.6303882  -4.75652e+04     7.4950000    89.8895000     7.4950000    89.8895000   614.3691080
   7.6500131     0.3782030  -4.78849e+04     7.5200000    83.8835000     7.5200000    83.8835000   671.6107033
   7.6700130     0.5356306  -4.80515e+04     7.4300000    66.8715000     7.4300000    66.8715000   610.4139383
   7.6900130     0.5517082  -4.82021e+04     7.1700000    80.9960000     7.1700000    80.9960000   529.7627929
   7.7100130     0.7037463  -4.82855e+04     7.6550000    67.8775000     7.6550000    67.8775000   663.9100067
   7.7300129     0.3459563  -4.86394e+04     7.2400000    71.9275000     7.2400000    71.9275000   631.7826493
   7.7500129     0.4424640  -4.88692e+04     7.0500000    68.9335000     7.0500000    68.9335000   634.9271354
   7.7700129     0.5566049  -4.90179e+04     7.2200000    69.9715000     7.2200000    69.9715000   619.6131369
   7.7900128     0.5321253  -4.91862e+04     7.4000000    73.9065000     7.4000000    73.9065000   579.6303531
   7.8100128     0.9064622  -4.92054e+04     7.2100000    69.9540000     7.2100000    69.9540000   586.4223655
   7.8300128     0.4242842  -4.94428e+04     6.7650000    74.9445000     6.7650000    74.9445000   669.8780192
   7.8500127     0.6066024  -4.95651e+04     7.2950000    72.0260000     7.2950000    72.0260000   605.2518746
   7.8700127     0.4692064  -4.97837e+04     7.4700000    66.9205000     7.4700000    66.9205000   620.2462455
   7.8900127     0.4582052  -5.00229e+04     7.8250000    69.0775000     7.8250000    69.0775000   622.6946731
   7.9100126     0.5947755  -5.01591e+04     7.7300000    61.9965000     7.7300000    61.9965000   601.6044337
   7.9300126     0.4063820  -5.04353e+04     7.3100000    82.9880000     7.3100000    82.9880000   654.2392684
   7.9500126     0.5052450  -5.06280e+04     7.6100000    67.0620000     7.6100000    67.0620000   685.1893447
   7.9700125     0.6370117  -5.07405e+04     7.6400000    69.9935000     7.6400000    69.9935000   624.4047216
   7.9900125     0.5289439  -5.09113e+04     7.4150000    81.0185000     7.4150000    81.0185000   642.0497034
   8.0100125     0.3994964  -5.12073e+04     7.6150000    77.0615000     7.6150000    77.0615000   613.4336572
   8.0300125     0.4096525  -5.14835e+04     7.4100000    84.0885000     7.4100000    84.0885000   640.9732008
   8.0500124     0.4128537  -5.17722e+04     7.8500000    80.0140000     7.8500000    80.0140000   670.7993319
   8.0700124     0.5000000  -5.19672e+04     7.5400000    85.0800000     7.5400000    85.0800000   618.5524837
   8.0900124     0.4376878  -5.22163e+04     7.5000000    72.1355000     7.5000000    72.1355000   634.1348596
   8.1100123     0.3732035  -5.25575e+04     7.8550000    87.0475000     7.8550000    87.0475000   669.4215992
   8.1300123     0.4660164  -5.27805e+04     7.5250000    68.1475000     7.5250000    68.1475000   641.4151913
   8.1500123     0.3736160  -5.31067e+04     7.5250000    77.1410000     7.5250000    77.1410000   636.4997132
   8.1700122     0.5429544  -5.32735e+04     7.6600000    80.1080000     7.6600000    80.1080000   658.3623271
   8.1900122     0.4237263  -5.35281e+04     7.2400000    91.0865000     7.2400000    91.0865000   538.1722577
   8.2100122     0.8987943  -5.35496e+04     7.3800000    70.2110000     7.3800000    70.2110000   583.8122690
   8.2300122     0.4915474  -5.37475e+04     7.4000000    73.0545000     7.4000000    73.0545000   657.5101819
   8.2500121     0.5165721  -5.39359e+04     7.7850000    66.0705000     7.7850000    66.0705000   608.9896825
   8.2700121     0.6254635  -5.40535e+04     7.5900000    67.1350000     7.5900000    67.1350000   636.8895334
   8.2900121     0.5363688  -5.42236e+04     7.6100000    60.1880000     7.6100000    60.1880000   650.0647063
   8.3100120     0.6533448  -5.43326e+04     7.9450000    77.1605000     7.9450000    77.1605000   646.3160708
   8.3300120     0.4965049  -5.45319e+04     7.6000000    65.3070000     7.6000000    65.3070000   699.1637869
   8.3500120     0.3761002  -5.48573e+04     7.5850000    72.1675000     7.5850000    72.1675000   633.5521485
   8.3700119     0.4429401  -5.51041e+04     7.5900000    73.1355000     7.5900000    73.1355000   640.2838140
   8.3900119     0.5762802  -5.52484e+04     7.5850000    80.1620000     7.5850000    80.1620000   647.9884839
   8.4100119     0.6255928  -5.53658e+04     7.5850000    66.1245000     7.5850000    66.1245000   715.2165991
   8.4300119     0.6315789  -5.54812e+04     7.6500000    71.1125000     7.6500000    71.1125000   718.6953170
   8.4500118     0.6860948  -5.55720e+04     7.6750000    63.1865000     7.6750000    63.1865000   632.1070882
   8.4700118     0.4914293  -5.57853e+04     7.9700000    68.2180000     7.9700000    68.2180000   606.8518747
   8.4900118     0.8043382  -5.58368e+04     8.1950000    76.1885000     8.1950000    76.1885000   627.1350047
   8.5100118     0.4957512  -5.60355e+04     7.5550000    76.2395000     7.5550000    76.2395000   678.9627959
   8.5300117     0.7110264  -5.61199e+04     8.0250000    68.2865000     8.0250000    68.2865000   638.5020220
   8.5500117     0.5118746  -5.63115e+04     7.7700000    71.1795000     7.7700000    71.1795000   629.7834989
   8.5700117     0.4841289  -5.65284e+04     7.8700000    82.2560000     7.8700000    82.2560000   715.1623655
   8.5900116     0.7369240  -5.65983e+04     7.5800000    59.2860000     7.5800000    59.2860000   661.8789065
   8.6100116     0.6730533  -5.67016e+04     8.2200000    72.2130000     8.2200000    72.2130000   657.3094136
   8.6300116     0.5075488  -5.69091e+04     8.2700000    58.2940000     8.2700000    58.2940000   591.8059833
   8.6500116     0.6607749  -5.70163e+04     8.0750000    72.2205000     8.0750000    72.2205000   682.1218745
   8.6700115     0.7597216  -5.70801e+04     7.8050000    71.2735000     7.8050000    71.2735000   646.2285790
   8.6900115     1.0812306  -5.70649e+04     7.8200000    84.2325000     7.8200000    84.2325000   674.9507967
   8.7100115     0.5120147  -5.72577e+04     7.8200000    74.2730000     7.8200000    74.2730000   639.0140829
   8.7300115     0.7509728  -5.73239e+04     7.7200000    64.2800000     7.7200000    64.2800000   616.6133593
   8.7500114     0.4561617  -5.75671e+04     7.8900000    86.2965000     7.8900000    86.2965000   664.8659441
   8.7700114     0.7565789  -5.76322e+04     7.8200000    63.3360000     7.8200000    63.3360000   703.2110760
   8.7900114     0.6015379  -5.77682e+04     7.9400000    61.1995000     7.9400000    61.1995000   624.0035066
   8.8100114     0.4245219  -5.80409e+04     7.7800000    76.3265000     7.7800000    76.3265000   704.8238322
   8.8300113     0.5046784  -5.82374e+04     7.7400000    83.3365000     7.7400000    83.3365000   660.7353799
   8.8500113     0.4261012  -5.84953e+04     7.4050000    81.3785000     7.4050000    81.3785000   664.7497215
   8.8700113     0.5352984  -5.86682e+04     7.7000000    68.3845000     7.7000000    68.3845000   673.4304716
   8.8900112     0.5987465  -5.88072e+04     8.0250000    70.4030000     8.0250000    70.4030000   678.6317478
   8.9100112     0.6916996  -5.88980e+04     7.8750000    70.3850000     7.8750000    70.3850000   616.0818145
   8.9300112     0.5042236  -5.90946e+04     7.7300000    73.3305000     7.7300000    73.3305000   648.6930241
   8.9500112     0.6948259  -5.91851e+04     7.9700000    72.4705000     7.9700000    72.4705000   602.0178423
   8.9700111     0.4611232  -5.94278e+04     8.0300000    77.4140000     8.0300000    77.4140000   674.8326438
   8.9900111     0.4075542  -5.97255e+04     7.9200000    83.4330000     7.9200000    83.4330000   715.2400403
   9.0100111     0.4085563  -6.00233e+04     7.9550000    77.4710000     7.9550000    77.4710000   637.1772184
   9.0300111     0.3844170  -6.03629e+04     8.2000000    90.3310000     8.2000000    90.3310000   638.1562582
   9.0500110     0.5244891  -6.05524e+04     8.0850000    86.4150000     8.0850000    86.4150000   652.4908643
   9.0700110     0.4964561  -6.07655e+04     8.1250000    70.3660000     8.1250000    70.3660000   683.8917919
   9.0900110     0.4418410  -6.10323e+04     8.1650000    66.4795000     8.1650000    66.4795000   589.5433925
   9.1100110     0.5006770  -6.12325e+04     7.7650000    76.5090000     7.7650000    76.5090000   670.2456675
   9.1300110     0.4356114  -6.15158e+04     8.4550000    76.4095000     8.4550000    76.4095000   601.3808747
   9.1500109     0.7516542  -6.15833e+04     7.8950000    68.5035000     7.8950000    68.5035000   667.7787720
   9.1700109     0.6286305  -6.17040e+04     7.9000000    77.5670000     7.9000000    77.5670000   741.2041953
   9.1900109     0.4331121  -6.19768e+04     8.0600000    78.6095000     8.0600000    78.6095000   620.8314436
   9.2100109     0.4995011  -6.21778e+04     7.7600000    88.5355000     7.7600000    88.5355000   614.3107244
   9.2300108     0.4893870  -6.23946e+04     8.0350000    77.4185000     8.0350000    77.4185000   646.0307758
   9.2500108     0.4303489  -6.26669e+04     7.9550000    75.4850000     7.9550000    75.4850000   695.7299625
   9.2700108     0.4839078  -6.29004e+04     8.4650000    72.4930000     8.4650000    72.4930000   711.3262040
   9.2900108     0.5549013  -6.30666e+04     8.0100000    75.4350000     8.0100000    75.4350000   616.9069974
   9.3100107     0.4792898  -6.32910e+04     7.9900000    76.6705000     7.9900000    76.6705000   711.1091556
   9.3300107     0.4715933  -6.35310e+04     8.2800000    70.5575000     8.2800000    70.5575000   691.8155122
   9.3500107     0.5278734  -6.37207e+04     8.2050000    78.5435000     8.2050000    78.5435000   664.3957014
   9.3700107     0.4435712  -6.39880e+04     8.2400000    87.5765000     8.2400000    87.5765000   641.9862707
   9.3900106     0.5157464  -6.41823e+04     8.0000000    82.5115000     8.0000000    82.5115000   680.6601542
   9.4100106     0.7160324  -6.42679e+04     8.3450000    71.6545000     8.3450000    71.6545000   652.5915942
   9.4300106     0.5087315  -6.44774e+04     8.3900000    77.4920000     8.3900000    77.4920000   717.7217882
